strctid,blockid,parcelid,huestimate,x,y,landuse,guid,d_sf,insignific,moderate,heavy,complete
"41007022262001001S",410079509005013,22262,7,-123.927268982,46.0000953674,420,"4980e1f9-16ad-4baf-aea0-dea210276b49",0,.039466,.248207,.4447416,.2675854
"41007022264001001S",410079509002007,22264,1,-123.918167114,46.0003929138,134,"8f230970-2eb2-44d9-b240-7edb43802448",1,.149151,.487232,.3224849,.0411322
"41007022265001001S",410079509005013,22265,1,-123.926994324,46.0000915527,147,"17127157-6ce2-43df-bb61-c973204cdebf",1,.0395023,.248316,.4447365,.2674452
"41007022266001001S",410079509005013,22266,1,-123.926795959,46.0000915527,121,"10f0ecdd-473d-4f77-b9ec-3225a0fefc11",1,.144941,.484551,.327737,.042771
"41007022267001001S",410079509002007,22267,1,-123.917861938,46.0003967285,131,"df4d7bec-bad3-4be9-b6ed-df2ee10791b6",1,.1492984,.4873227,.3223026,.0410763
"41007022268001001S",410079509005013,22268,1,-123.926597595,46.0000915527,133,"4e80b3e4-54b2-4e1f-bd41-7af1d6baa696",1,.1450278,.4846081,.3276277,.0427364
"41007022269001001S",410079509005013,22269,1,-123.926399231,46.0000915527,121,"7dc3d676-3dbd-4cf8-8b02-5550eeb39e8f",1,.1451147,.4846652,.3275184,.0427018
"41007022270001001S",410079509005013,22270,1,-123.926208496,46.0000915527,137,"cd88ac30-acf2-49c0-a371-8488a32a6141",1,.0396064,.2486279,.4447216,.2670441
"41007022274001001S",410079509005013,22274,1,-123.926010132,46.0000915527,132,"c0844311-c6a0-4ac5-9f1a-18b881f61f48",1,.0272396,.4323963,.4509721,.0893919
"41007022276001001S",410079509005013,22276,1,-123.925811768,46.0000915527,146,"1870c8fe-9644-489d-aa9e-67a9e831fe4b",1,.0396587,.2487842,.4447139,.2668432
"41007022277001001S",410079509005013,22277,1,-123.925613403,46.0000915527,122,"3504ffcb-c40f-448f-826e-787e0541eed1",1,.1454633,.4848933,.3270803,.0425631
"41007022278001001S",410079509005013,22278,1,-123.925468445,46.0000915527,124,"fd7b5fb4-07b5-4558-9b9e-4d07587e64c1",1,.1455289,.484936,.326998,.0425371
"41007022279001001S",410079509005013,22279,1,-123.925369263,46.0000915527,120,"2f5e12d0-fa2b-4842-b035-a85d2cda3a5c",1,.1455726,.4849645,.3269431,.0425198
"41007022280001001S",410079509005013,22280,1,-123.925224304,46.0001602173,122,"a0b318ad-7197-42fa-a0c8-71346e53134d",1,.1457074,.4850522,.326774,.0424665
"41007022284001001S",410079509005053,22284,1,-123.92490387,46.0000915527,130,"f0d6eee1-e853-49ca-a207-60b9c8621122",1,.0273898,.4331937,.4504097,.0890069
"41007022290001001S",410079509005053,22290,2,-123.924713135,46.0000915527,142,"3091cd1b-f9d3-4d74-96bb-d89bc06db6bc",0,.0274164,.4333341,.4503104,.0889392
"41007022291001001S",410079509002038,22291,1,-123.913452148,46.0004196167,120,"a9da5da7-4b52-479d-b287-d9656e0abe3f",1,.1513956,.4885909,.3197218,.0402916
"41007022292001001S",410079509005053,22292,1,-123.924514771,46.0000915527,130,"05cb1efe-c9a9-4e7b-9031-31722e7c0049",1,.0274433,.4334765,.4502097,.0888705
"41007022293001001S",410079509005053,22293,1,-123.924316406,46.0000915527,120,"2815e586-dc78-43a4-aef5-d766e6e63273",1,.146042,.4852691,.3263545,.0423344
"41007022295001001S",410079509002036,22295,1,-123.912956238,46.0004196167,134,"21720a3b-009a-4241-a03c-ae271b3a74df",1,.0292126,.4425507,.4436743,.0845623
"41007022297001001S",410079509005053,22297,1,-123.924118042,46.000087738,122,"b62492cc-dc70-4931-8ebc-93a53f14fc28",1,.14613,.4853261,.3262443,.0422997
"41007022298001001S",410079509002036,22298,1,-123.912765503,46.0004196167,152,"504c749d-df3b-46b1-9f61-698494b5a3ba",1,.0292424,.442699,.4435656,.084493
"41007022299001001S",410079511001258,22299,1,-123.911521912,46.0004348755,110,"6e286f05-eb75-4f79-9c00-ed52fec8546e",1,.1523337,.4891447,.3185747,.0399469
"41007022300001001S",410079509005053,22300,1,-123.923919678,46.0001564026,120,"dae121b5-c677-40de-bc5c-cd9bc5f09384",1,.1462873,.4854275,.3260474,.0422379
"41007022301001001S",410079509002036,22301,1,-123.912567139,46.0004234314,146,"e8f6f66b-adb6-46d3-a059-7ac599c189c5",1,.0060355,.1985787,.4912759,.3041098
"41007022302002001S",410079509005053,22302,1,-123.923843384,46.0000801086,657,"47bf3563-c5bd-4bd7-a21d-58ed82056bc9",1,.0055724,.1434642,.5262375,.3247259
"41007022302002002S",410079509005053,22302,1,-123.923812866,46.0000228882,657,"7e7ef420-2886-4632-8d04-eb4fd60070bf",1,.0055686,.1434123,.5262069,.3248122
"41007022307001001S",410079509005053,22307,1,-123.923377991,46.0001792908,657,"ccc1401e-fa50-4630-8f46-7ee248b116d8",1,.0056,.1438385,.5264576,.3241039
"41007022319001001S",410079509002011,22319,15,-123.921409607,46.0001525879,410,"cd91cd14-69f6-4ea4-8c04-2392248a5784",1,.0017126,.0691119,.4241503,.5050253
"41007022320001001S",410079509005053,22320,1,-123.92339325,46.0001068115,657,"be751495-1003-4a9d-8047-d8361a042928",1,.0055929,.1437417,.5264009,.3242646
"41007022321001001S",410079509005013,22321,1,-123.925224304,46.0000572205,132,"f471745a-dbdb-4059-bf7a-e0f9f7d4a912",1,.1456037,.4849847,.3269041,.0425075
"41007022322001001S",410079509002009,22322,1,-123.920509338,46.0001296997,132,"5809257a-c006-4532-8178-12eeccdf4f01",1,.1478075,.4863954,.3241509,.0416462
"41007022323001001S",410079509002009,22323,2,-123.920310974,46.0000686646,130,"da4f5c37-57e8-4a9c-b785-3f6c29a4c7ed",0,.147836,.4864134,.3241155,.0416352
"41007022324001001S",410079509002009,22324,3,-123.92011261,46.0000686646,130,"35ea230a-515b-4b9a-9445-020402deb2cd",0,.1479267,.4864704,.3240027,.0416002
"41007022325001001S",410079509002009,22325,2,-123.919921875,46.0000686646,138,"bc1e4206-c615-4e94-bd40-2525ef1d2e06",0,.0404529,.2511413,.4445798,.263826
"41007022326001001S",410079509002009,22326,1,-123.919723511,46.0000686646,122,"26a57530-aa07-4026-9686-c450b0e7ea8d",1,.1481085,.4865844,.3237768,.0415303
"41007022327001001S",410079509002009,22327,2,-123.919525146,46.0000686646,132,"ef1b71d0-9efe-486b-831d-39a664313c31",0,.1481995,.4866413,.3236638,.0414953
"41007022328001001S",410079509005053,22328,1,-123.923408508,46.0000495911,657,"3746772c-67a7-4f2f-8559-c8f2a0b5ec01",1,.0055875,.1436686,.5263579,.324386
"41007022330001001S",410079509002009,22330,3,-123.919326782,46.0000686646,142,"cb831fb9-fae3-47fa-b0da-f629e26d83ec",0,.0281649,.4372427,.4475255,.0870668
"41007022331001001S",410079509002009,22331,1,-123.9190979,46.0000801086,130,"78244833-8512-45fe-b2c3-b6bf275947bf",1,.1484073,.4867711,.323406,.0414157
"41007022332001001S",410079509005013,22332,1,-123.925224304,45.9999885559,120,"50467f50-2b27-4532-bb79-6606eba08a26",1,.1455346,.4849397,.3269908,.0425349
"41007022333001001S",410079509002008,22333,1,-123.918701172,46.000087738,130,"cb4b7e03-f2da-44f7-9b98-c497708b8c5a",1,.1485985,.4868901,.3231689,.0413426
"41007022334001001S",410079509005013,22334,1,-123.926994324,45.9998207092,135,"03e60ba6-bf8f-4066-b946-c50eabc026e8",1,.1445779,.4843116,.3281942,.0429163
"41007022335001001S",410079509002008,22335,1,-123.918457031,46.0000915527,130,"5943c491-b34a-4020-b511-2a6695e672f4",1,.1487182,.4869645,.3230205,.0412968
"41007022336001001S",410079509002008,22336,1,-123.918235779,46.0000915527,130,"23c5def8-c8c5-4488-9990-05c2c462082c",1,.1488178,.4870262,.3228971,.0412589
"41007022337001001S",410079509002008,22337,1,-123.917976379,46.0000991821,451,"d1ebf73b-f599-4d91-8bf0-ca26c15c61b7",1,.0007495,.0439057,.3670341,.5883107
"41007022338001001S",410079509005013,22338,1,-123.926597595,45.9998168945,132,"88bad04a-80dc-41a7-a704-a7d63e674189",1,.1447515,.4844262,.3279755,.0428468
"41007022339002001S",410079509005013,22339,3,-123.927688599,45.9998817444,900,"be487e07-b0f4-44cb-af53-78acec3f9cc2",0,.0116926,.2015365,.538087,.248684
"41007022340001001S",410079509005013,22340,1,-123.926399231,45.9998168945,130,"c94c3f94-7a78-4ee2-a0a2-3067fdf893dc",1,.1448384,.4844835,.3278661,.042812
"41007022341001001S",410079509005013,22341,1,-123.926208496,45.9998168945,132,"567c101d-4d74-434c-9470-453650f3b195",1,.1449254,.4845408,.3277566,.0427773
"41007022342001001S",410079509005053,22342,1,-123.923423767,45.9999885559,657,"651316be-3859-4e1f-bb83-15eaed67bc08",1,.0055811,.1435819,.5263069,.3245302
"41007022343001001S",410079509005013,22343,1,-123.926010132,45.9998168945,135,"888cb405-c01d-4413-a5a4-d9f02739a3eb",1,.1450125,.4845981,.3276469,.0427425
"41007022344001001S",410079509005013,22344,1,-123.925811768,45.9998168945,140,"4ec45d17-95a9-45bc-892c-5f5ac0797685",1,.0271818,.4320886,.4511887,.0895408
"41007022345001001S",410079509005013,22345,8,-123.925514221,45.9998168945,410,"9df19efc-18ce-4080-9f8b-d37b5b5b96b0",1,.0016544,.0677279,.421313,.5093046
"41007022346001001S",410079509005013,22346,2,-123.925224304,45.9998931885,232,"5b5df333-07d1-42b5-b61d-aae4a2a58ee8",0,.0396772,.2488397,.4447111,.266772
"41007022347001001S",410079509005053,22347,1,-123.92490387,45.9998168945,123,"a34843ac-fb31-4ce2-96a2-77ea0f6cdba1",1,.1455038,.4849196,.3270295,.0425471
"41007022348001001S",410079509005013,22348,3,-123.927703857,45.9997673035,900,"e90fd808-11ea-443c-af22-84b635468068",0,.0116753,.2013892,.5380721,.2488634
"41007022349001001S",410079509005053,22349,1,-123.924713135,45.9998168945,130,"d0cc2700-540d-4337-9ca6-0134bc49b872",1,.1455899,.4849758,.3269214,.042513
"41007022351001001S",410079509002011,22351,1,-123.921363831,45.9999465942,130,"09398166-929e-4489-926a-7fafa8a679cf",1,.1472303,.4860306,.3248695,.0418695
"41007022352001001S",410079509005013,22352,4,-123.927696228,45.9998130798,900,"802e3fdd-f2d6-4428-84e2-02e189f2cd19",0,.0116822,.2014479,.538078,.248792
"41007022353001001S",410079509005053,22353,1,-123.924514771,45.9998168945,130,"4b6f0d56-69c7-4a46-abdf-972e2d40543e",1,.1456777,.4850329,.3268112,.0424782
"41007022354001001S",410079509005053,22354,1,-123.924316406,45.9998168945,130,"bc2b26a4-1884-47ae-b358-9d223cba9166",1,.0273855,.433171,.4504257,.0890178
"41007022355001001S",410079509005053,22355,1,-123.924118042,45.9998168945,130,"b21c2c6e-d708-46dc-b376-1d924daf4471",1,.0274125,.4333138,.4503247,.0889489
"41007022356001001S",410079509002009,22356,1,-123.920562744,45.9999847412,120,"092ab112-e78f-4aa3-a9a4-9bfc7b5fefda",1,.1476354,.486287,.324365,.0417126
"41007022360001001S",410079509005053,22360,1,-123.923439026,45.999912262,657,"9f9d01fb-0c8f-4140-ab66-19da8956a5ee",1,.0055737,.1434815,.5262477,.3246971
"41007022362001001S",410079509002011,22362,1,-123.921539307,45.9997558594,130,"bcd81742-2d53-490d-9510-4901f8c8c132",1,.1469622,.48586,.325204,.0419738
"41007022364001001S",410079509002001,22364,2,-123.914054871,46.0000305176,132,"4973f4ca-aed4-4bae-be94-8c1961ed8df3",1,.1507181,.4881858,.3205531,.040543
"41007022365001001S",410079509005053,22365,1,-123.923454285,45.9998474121,657,"428f88fb-6a56-41f6-8829-cbd9c30c1839",1,.0055673,.1433948,.5261965,.3248414
"41007022366001001S",410079509005013,22366,1,-123.925224304,45.9997558594,134,"cad8d418-199a-4f95-b79c-8e195b2913c2",1,.1452998,.4847864,.3272857,.0426281
"41007022368001001S",410079509002034,22368,2,-123.913192749,46.0000305176,140,"a7004912-e57d-4d84-81f5-8cb55c364618",0,.0290542,.4417599,.4442532,.0849327
"41007022370001001S",410079509002034,22370,1,-123.912994385,46.0000343323,146,"b334c242-b49d-427a-a112-dd0e096adc14",1,.005984,.1977726,.4910743,.3051691
"41007022373001001S",410079509002034,22373,1,-123.912796021,46.0000343323,146,"4544a6a6-c053-4129-a19d-de62c58228d9",1,.0059921,.1978999,.4911064,.3050015
"41007022374001001S",410079509002036,22374,1,-123.912605286,46.000038147,146,"6f986b35-be05-4f06-a655-9286ffcc58db",1,.0060005,.1980316,.4911395,.3048283
"41007022377002001S",410079509002009,22377,1,-123.920310974,45.9997940063,192,"91a9981e-5d91-445b-9091-aa0441578a3b",1,.0279385,.4360708,.448365,.0876257
"41007022377002002S",410079509002009,22377,1,-123.920310974,45.9997940063,192,"bb6d975c-8494-4bcf-8ce4-a4d83b294fe9",1,.0279385,.4360708,.448365,.0876257
"41007022378001001S",410079509002008,22378,1,-123.918685913,45.9998970032,130,"0f3e690a-dfe9-47a3-bcbc-2e56cac21818",1,.1484143,.4867755,.3233972,.041413
"41007022380001001S",410079509002009,22380,1,-123.920692444,45.9998474121,122,"47316f3b-1117-40a8-8f70-191c86f3c286",1,.1474411,.4861642,.3246069,.0417878
"41007022381001001S",410079509005053,22381,1,-123.923469543,45.9997940063,657,"d00729fc-96e8-43ab-b945-42d06ad63e1f",1,.005562,.1433219,.5261534,.3249628
"41007022382001001S",410079509002009,22382,1,-123.92011261,45.9997940063,120,"5609b3c0-a04c-434d-89fa-45d707024d44",1,.1476514,.4862971,.3243451,.0417064
"41007022383001001S",410079511001250,22383,1,-123.911560059,46.0000228882,122,"c3db1536-6c1e-4176-beef-7d4e303e0a25",1,.1519011,.4888903,.3191032,.0401054
"41007022385001001S",410079509002009,22385,3,-123.919921875,45.9997940063,200,"13324a35-719b-44dc-87f5-a1e41654cefb",1,.1477422,.4863544,.3242321,.0416713
"41007022386001001S",410079509002008,22386,1,-123.918174744,45.9999084473,451,"35addb54-7822-49da-8c28-3e6747babec3",1,.0007455,.0437638,.3665768,.5889139
"41007022387001001S",410079509002009,22387,1,-123.919723511,45.9997940063,134,"a8b5dcdd-fd3e-4187-a288-ec29822a7494",1,.1478332,.4864116,.324119,.0416363
"41007022388001001S",410079509002009,22388,1,-123.919471741,45.9997940063,125,"cec8ac0e-d119-422c-924e-db56cd57794c",1,.147947,.4864831,.3239775,.0415924
"41007022389001001S",410079509002009,22389,2,-123.919189453,45.9998054504,132,"04a6088d-7efa-4e54-842a-e4c403d4205f",0,.1480867,.4865707,.3238039,.0415387
"41007022391001001S",410079509005053,22391,1,-123.923492432,45.9997215271,657,"3f29b6d6-3880-4091-aa06-f728e4316d00",1,.0055546,.1432215,.5260939,.3251301
"41007022393001001S",410079509005018,22393,3,-123.927894592,45.9994621277,410,"66d71179-1c56-473f-9b0d-ca304a6e476c",0,.0116177,.2008972,.5380214,.2494637
"41007022394003001S",410079511001033,22394,2,-123.907333374,45.9989891052,490,"a76b60c9-2856-4933-9775-9d7089554768",0,.000807,.0459152,.3733706,.5799072
"41007022394003002S",410079511001033,22394,2,-123.907333374,45.9989891052,191,"5fffc141-964d-43ba-a7ac-3e7d7b7e97fb",0,.1529184,.4894857,.3178619,.039734
"41007022394003003S",410079511001033,22394,2,-123.907333374,45.9989891052,193,"647b8845-9323-4f76-88d5-e83ca0a98dd2",0,.0296218,.4445746,.4421848,.0836188
"41007022395001001S",410079509005018,22395,1,-123.927703857,45.9994621277,410,"1d25ed13-1f2d-41d5-b745-7c6ac6a265e0",1,.0016199,.0668961,.419576,.5119081
"41007022396001001S",410079509005018,22396,1,-123.927505493,45.9994621277,132,"3290017a-9ef6-4368-84b8-5ea0135b3083",1,.1439939,.4839236,.3289311,.0431514
"41007022397001001S",410079509005018,22397,1,-123.927307129,45.9994621277,134,"02edd2af-8547-41d5-a268-e8acaf9be6cd",1,.1440805,.4839813,.3288218,.0431164
"41007022398001001S",410079509002009,22398,1,-123.920730591,45.9997024536,133,"222e2b4c-5fc9-4069-b2eb-e35e0cb663db",1,.1472776,.4860606,.3248106,.0418512
"41007022399001001S",410079509005018,22399,1,-123.927009583,45.9994621277,140,"235e4ccb-f125-4220-a113-61385df86136",1,.1442104,.4840678,.3286577,.043064
"41007022401001001S",410079509005018,22401,1,-123.926719666,45.9994621277,145,"d1c2b311-7656-4aeb-ae77-7198c4ac7c43",1,.1443406,.4841543,.3284934,.0430116
"41007022402001001S",410079509002008,22402,1,-123.918205261,45.9997558594,130,"a5c2ed26-4a2d-47a5-ae0c-a887c3d93ad0",1,.1484938,.486825,.3232986,.0413826
"41007022403001001S",410079509005018,22403,1,-123.926521301,45.9995155334,120,"430cfbf4-ac0f-46eb-b22b-e40681a97c50",1,.1444828,.4842486,.3283141,.0429545
"41007022406001001S",410079509002008,22406,1,-123.918708801,45.9997406006,130,"67c08cf4-5f3b-4c4d-934c-1c17b38ba960",1,.1482452,.4866699,.3236071,.0414778
"41007022407001001S",410079509005055,22407,1,-123.926109314,45.9995307922,120,"092402c7-0b6b-419f-a5a5-69f44cd025d4",1,.1446792,.4843785,.3280665,.0428757
"41007022408001001S",410079509005055,22408,1,-123.925865173,45.9994621277,120,"5bf0ef97-e78b-405b-98fd-45a099400c6d",1,.1447191,.4844049,.3280163,.0428597
"41007022409001001S",410079509005055,22409,1,-123.925765991,45.9994621277,120,"6abdd807-cd9d-407f-b3f0-0282b504b8e8",1,.1447631,.4844339,.3279608,.0428421
"41007022410001001S",410079509005055,22410,1,-123.925613403,45.9994621277,120,"4829b374-0b82-4a75-95a3-7da4bcd1973f",1,.1448286,.4844771,.3278784,.0428159
"41007022411001001S",410079509005055,22411,1,-123.925422668,45.9994621277,132,"e6c0bdf4-786c-4c31-994c-b64a8ef938f2",1,.144916,.4845347,.3277683,.042781
"41007022412001001S",410079509005055,22412,1,-123.925224304,45.9994621277,120,"50cd5f58-4734-430e-89a7-a9f7ff2847ed",1,.1450033,.484592,.3276585,.0427462
"41007022413001001S",410079509005054,22413,2,-123.92502594,45.999458313,136,"903a16e1-7444-4389-8c12-8fa4f31c09a1",0,.0395732,.2485285,.4447264,.2671719
"41007022414001001S",410079509005054,22414,2,-123.924827576,45.999458313,200,"4588ce3f-1e47-407d-b739-da36e7bc53d1",0,.1451788,.4847072,.3274378,.0426762
"41007022416079001S",410079511001038,22416,1,-123.905845642,45.9979476929,200,"41f012e7-bfaa-460e-af99-baaa432f4645",1,.0295248,.4440974,.4425371,.0838407
"41007022416079002S",410079511001038,22416,1,-123.905845642,45.9979476929,200,"f249b0a3-947c-44ca-8383-ff9e4e98300c",1,.0295248,.4440974,.4425371,.0838407
"41007022416079003S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"a0e90864-f9ac-42c0-bf91-44fa4878f7ef",1,.0295248,.4440974,.4425371,.0838407
"41007022416079004S",410079511001038,22416,1,-123.905845642,45.9979476929,200,"25087a54-c8e1-457d-b070-b2fe0c6f3b0e",1,.0295248,.4440974,.4425371,.0838407
"41007022416079005S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"777d8dc5-51f5-4d42-9135-a38881cbed60",1,.0295248,.4440974,.4425371,.0838407
"41007022416079006S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"a436c038-22b1-4339-920b-cf430b4cf2e4",1,.0295248,.4440974,.4425371,.0838407
"41007022416079007S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"689226e6-13d3-4d4f-a8c1-4ff51896c850",1,.0295248,.4440974,.4425371,.0838407
"41007022416079008S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"2fa5284b-6148-40bd-8982-bf7eb678a9b0",1,.0295248,.4440974,.4425371,.0838407
"41007022416079009S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"c9bb8034-b154-4950-8361-252628a6dcc9",1,.0295248,.4440974,.4425371,.0838407
"41007022416079010S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"0bf74c35-184c-4e2e-b2d4-069a6580b9f4",1,.0295248,.4440974,.4425371,.0838407
"41007022416079011S",410079511001038,22416,1,-123.905845642,45.9979476929,200,"2262169f-8798-48d7-a8d7-9efaa5c855f8",1,.0295248,.4440974,.4425371,.0838407
"41007022416079012S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"fd62ba92-ddb5-4395-8b2c-f8981d368ab4",1,.0295248,.4440974,.4425371,.0838407
"41007022416079013S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"d04d055a-e914-4216-a0b1-30c61f19b0ae",1,.0295248,.4440974,.4425371,.0838407
"41007022416079014S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"df77bcd0-93f8-4cad-b2f2-58356150de78",1,.0295248,.4440974,.4425371,.0838407
"41007022416079015S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"7754c721-5356-497b-8102-de616c81c24e",1,.0295248,.4440974,.4425371,.0838407
"41007022416079016S",410079511001038,22416,1,-123.905845642,45.9979476929,200,"2b6b5c5e-cf8c-4d0f-97f0-a5b4925c1890",1,.0295248,.4440974,.4425371,.0838407
"41007022416079017S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"39c406de-4799-4173-b26c-f78bdeda1eb2",1,.0295248,.4440974,.4425371,.0838407
"41007022416079018S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"116feed3-7928-4864-8d9f-a84f0ff849a2",1,.0295248,.4440974,.4425371,.0838407
"41007022416079019S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"c918756f-c28e-47ea-9986-7078ca7a6b92",1,.0295248,.4440974,.4425371,.0838407
"41007022416079020S",410079511001038,22416,1,-123.905845642,45.9979476929,200,"5e7f1754-d289-440c-ac1a-5b62a4688ee4",1,.152614,.4893085,.3182328,.0398447
"41007022416079021S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"7799355f-180d-4133-81a0-0e48d79906d5",1,.0295248,.4440974,.4425371,.0838407
"41007022416079022S",410079511001038,22416,1,-123.905845642,45.9979476929,193,"0b187888-88f9-40ee-8475-3cf9bac0232d",1,.0295248,.4440974,.4425371,.0838407
